"","Indicator","SeriesCode","GeoAreaCode","GeoAreaName","TimePeriod","Value","Time_Detail","Source","FootNote","Nature","Units","Age","Location","Nature.1","Reporting.Type","Sex","Type.of.product","Units.1","NUM_id","ISO3CD","ISO2CD","ref.name"
"585","13.1.1","VC_DSR_DAFF",558,"Nicaragua",2005,"172","2005","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",165,"NIC","NI","Nicaragua"
"586","13.1.1","VC_DSR_DAFF",558,"Nicaragua",2006,"4","2006","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",165,"NIC","NI","Nicaragua"
"587","13.1.1","VC_DSR_DAFF",558,"Nicaragua",2007,"1368","2007","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",165,"NIC","NI","Nicaragua"
"588","13.1.1","VC_DSR_DAFF",558,"Nicaragua",2008,"357","2008","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",165,"NIC","NI","Nicaragua"
"589","13.1.1","VC_DSR_DAFF",558,"Nicaragua",2009,"238","2009","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",165,"NIC","NI","Nicaragua"
"590","13.1.1","VC_DSR_DAFF",558,"Nicaragua",2010,"168","2010","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",165,"NIC","NI","Nicaragua"
"591","13.1.1","VC_DSR_DAFF",558,"Nicaragua",2011,"106","2011","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",165,"NIC","NI","Nicaragua"
"592","13.1.1","VC_DSR_DAFF",558,"Nicaragua",2012,"125","2012","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",165,"NIC","NI","Nicaragua"
"593","13.1.1","VC_DSR_DAFF",558,"Nicaragua",2013,"310","2013","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",165,"NIC","NI","Nicaragua"
"594","13.1.1","VC_DSR_DAFF",562,"Niger",2005,"12","2005","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",162,"NER","NE","Niger"
"595","13.1.1","VC_DSR_DAFF",562,"Niger",2006,"764","2006","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",162,"NER","NE","Niger"
"596","13.1.1","VC_DSR_DAFF",562,"Niger",2007,"336","2007","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",162,"NER","NE","Niger"
"597","13.1.1","VC_DSR_DAFF",562,"Niger",2008,"445","2008","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",162,"NER","NE","Niger"
"598","13.1.1","VC_DSR_DAFF",562,"Niger",2009,"248","2009","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",162,"NER","NE","Niger"
"599","13.1.1","VC_DSR_DAFF",562,"Niger",2010,"1019","2010","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",162,"NER","NE","Niger"
"600","13.1.1","VC_DSR_DAFF",562,"Niger",2011,"1043","2011","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",162,"NER","NE","Niger"
